Year,Field-Location,State,City,Plot length (center-center in feet),Plot area (ft2),Alley length (in inches),Row spacing (in inches),Rows per plot,# Seed per plot,Experiment,Pedigree,Family,Replicate,Block,Anthesis [days],Silking [days],Plant Height [cm],Ear Height [cm],Stand Count [# of plants],Root Lodging [# of plants],Stalk Lodging [# of plants],Grain Moisture [%],Test Weight [lbs],Plot Weight [lbs],Grain Yield (bu/A)
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,LH195,HIPS,3,3,89.0,89.0,235.0,104.0,48.0,0.0,0.0,17.7,56.3,2.92,31.62329074
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,LH244,HIPS,4,4,76.0,76.0,235.0,104.0,14.0,0.0,0.0,17.7,56.3,3.17,34.33076426
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHJ40,HIPS,4,4,89.0,89.0,235.0,104.0,40.0,0.0,0.0,17.7,56.3,2.27,24.58385958
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHP02,HIPS,4,4,70.0,70.0,235.0,104.0,34.0,0.0,0.0,17.7,56.3,1.51,16.35314007
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHRE1,HIPS,4,4,76.0,89.0,235.0,104.0,32.0,0.0,0.0,17.7,56.3,2.5,27.07473522
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHT69,HIPS,4,4,70.0,76.0,235.0,104.0,36.0,0.0,0.0,17.7,56.3,2.71,29.34901298
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHZ51,HIPS,4,4,76.0,76.0,235.0,104.0,29.0,0.0,0.0,17.7,56.3,3.58,38.77102083
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHW65,HIPS,4,4,97.0,89.0,235.0,104.0,36.0,0.0,0.0,17.7,56.3,2.11,22.85107653
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,B84,HIPS,4,4,89.0,89.0,235.0,104.0,37.0,0.0,0.0,17.7,56.3,1.9,20.57679877
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,LH185,HIPS,4,4,97.0,92.0,235.0,104.0,38.0,0.0,0.0,17.7,56.3,2.27,24.58385958
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHB47,HIPS,4,4,89.0,89.0,235.0,104.0,27.0,0.0,0.0,17.7,56.3,1.25,13.53736761
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHAJ0,HIPS,4,4,89.0,89.0,235.0,104.0,35.0,0.0,0.0,17.7,56.3,1.9,20.57679877
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,B73,HIPS,4,4,76.0,76.0,235.0,104.0,34.0,0.0,0.0,17.7,56.3,2.37,25.66684899
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHJ89,HIPS,4,4,76.0,89.0,235.0,104.0,38.0,0.0,0.0,17.7,56.3,3.26,35.30545473
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PH207,HIPS,4,4,89.0,89.0,235.0,104.0,35.0,0.0,0.0,17.7,56.3,2.46,26.64153946
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,PHJ89,HIPS,4,4,76.0,89.0,235.0,104.0,32.0,0.0,0.0,17.7,56.3,1.59,17.2195316
2023,COH1,CO,Fort Collins,20.0,85.0,36,30,2,80,HIP_Inbred,MO17,HIPS,4,4,78.0,89.0,235.0,104.0,26.0,0.0,0.0,17.7,56.3,2.52,27.2913331
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0005/LH244,CHECK,1,1,66.0,67.0,282.0,139.0,51.0,0.0,0.0,17.6,58.2,28.91,292.3864047
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0177/LH244,CHECK,1,1,69.0,72.0,283.0,155.0,51.0,0.0,0.0,21.5,54.1,20.51,197.6137633
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,MO44_PHG47_0125/LH244,CHECK,1,1,65.0,66.0,254.0,123.0,57.0,0.0,11.0,18.1,56.6,15.36,154.4034462
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10010_0032/LH244,CHECK,1,1,65.0,66.0,252.0,116.0,37.0,0.0,1.0,18.6,55.6,17.77,177.5389735
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10001_0030/LH244,CHECK,1,1,64.0,65.0,252.0,121.0,46.0,4.0,33.0,17.0,59.0,4.5,45.84294167
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0007/LH244,CHECK,1,1,66.0,67.0,271.0,142.0,50.0,0.0,14.0,19.2,55.9,19.0,188.4286052
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10010_0189/LH244,CHECK,1,1,64.0,63.0,253.0,112.0,56.0,0.0,22.0,16.0,57.1,15.96,164.5485444
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_LH212HT_0014/LH244,CHECK,1,1,65.0,67.0,266.0,114.0,54.0,0.0,7.0,19.6,54.8,20.07,198.0547638
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0012/LH244,CHECK,1,1,65.0,66.0,275.0,136.0,60.0,0.0,1.0,18.3,54.8,27.89,279.6742245
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,CG44/CGR01,CHECK,1,1,59.0,59.0,219.0,112.0,49.0,0.0,12.0,13.4,57.9,12.8,136.0535046
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0032/LH244,CHECK,1,1,66.0,66.0,268.0,149.0,61.0,1.0,3.0,18.6,56.6,21.96,219.4010049
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHP02_0017/LH244,CHECK,1,1,66.0,66.0,300.0,139.0,54.0,0.0,4.0,17.5,58.7,26.73,270.6666695
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0058/LH244,CHECK,1,1,65.0,64.0,280.0,131.0,57.0,0.0,3.0,19.2,56.2,22.64,224.5275591
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0013/LH244,CHECK,1,1,65.0,67.0,295.0,140.0,50.0,0.0,2.0,19.1,57.2,23.2,230.3659983
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,PHN11/LH244,CHECK,1,1,63.0,65.0,278.0,151.0,55.0,0.0,0.0,19.7,54.2,20.51,202.1450343
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,MO44_LH145_0127/LH244,CHECK,1,1,63.0,63.0,255.0,148.0,59.0,0.0,19.0,17.2,58.3,22.45,228.1542451
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0003/LH244,CHECK,1,1,66.0,66.0,242.0,143.0,60.0,0.0,7.0,17.8,57.3,20.17,203.4977386
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0029/LH244,CHECK,1,1,66.0,66.0,283.0,156.0,56.0,0.0,0.0,19.8,55.3,26.72,263.0223743
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,PHN11_PHG47_0251/LH244,CHECK,1,1,66.0,67.0,274.0,132.0,59.0,0.0,1.0,19.8,52.7,19.71,194.0183757
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHK76_0002/LH244,CHECK,1,1,65.0,65.0,262.0,121.0,51.0,0.0,3.0,18.7,59.2,20.11,200.6709413
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0009/LH244,CHECK,1,2,65.0,66.0,250.0,123.0,58.0,0.0,3.0,19.9,58.0,22.1,217.2734505
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10001_0013/LH244,CHECK,1,2,66.0,66.0,277.0,166.0,57.0,0.0,12.0,17.9,57.7,16.94,170.7019314
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0271/LH244,CHECK,1,2,70.0,71.0,297.0,161.0,51.0,0.0,0.0,21.7,54.9,28.31,272.0717833
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHJ89_0012/LH244,CHECK,1,2,68.0,69.0,271.0,116.0,60.0,0.0,0.0,20.2,56.2,25.61,250.8385846
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0038/LH244,CHECK,1,2,66.0,67.0,259.0,129.0,54.0,0.0,0.0,19.9,53.4,22.16,217.8633332
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0003/LH244,CHECK,1,2,66.0,67.0,283.0,129.0,51.0,0.0,1.0,19.3,58.9,21.32,211.1750505
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0238/LH244,CHECK,1,2,67.0,69.0,271.0,138.0,54.0,0.0,0.0,20.4,54.4,23.92,233.6986022
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0043/LH244,CHECK,1,2,67.0,68.0,310.0,168.0,57.0,0.0,1.0,19.4,56.4,21.47,212.3972835
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,PHW30_MO17-032-(2N)-01/LH244,CHECK,1,2,65.0,66.0,254.0,136.0,47.0,0.0,0.0,18.2,59.2,20.08,201.603879
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0232/LH244,CHECK,1,2,67.0,68.0,289.0,178.0,51.0,0.0,0.0,21.2,51.6,26.11,252.5311527
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,PHB47/LH244,CHECK,1,2,66.0,66.0,283.0,143.0,60.0,0.0,1.0,18.5,57.9,20.07,200.7644683
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0019/LH244,CHECK,1,2,67.0,67.0,300.0,166.0,59.0,0.0,2.0,19.2,56.0,24.49,242.8745549
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0053/LH244,CHECK,1,2,66.0,66.0,264.0,123.0,47.0,0.0,3.0,19.0,54.8,14.84,147.5369467
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0085/LH244,CHECK,1,2,67.0,68.0,287.0,144.0,59.0,0.0,2.0,19.9,53.4,23.17,227.7930249
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10001_0021/LH244,CHECK,1,2,65.0,66.0,262.0,141.0,56.0,0.0,36.0,18.2,54.3,14.04,140.9620747
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0006/LH244,CHECK,1,2,67.0,69.0,272.0,134.0,58.0,0.0,1.0,20.1,53.1,24.64,241.6402935
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,BGEM-0063-N/LH244,CHECK,1,2,68.0,69.0,314.0,193.0,55.0,0.0,0.0,19.5,56.5,25.4,250.9640237
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHK76_0001/LH244,CHECK,1,2,65.0,65.0,267.0,123.0,53.0,0.0,0.0,18.6,59.6,18.77,187.5299117
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0031/LH244,CHECK,1,2,63.0,63.0,240.0,107.0,50.0,0.0,2.0,19.9,58.4,22.2,218.2565883
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,DKC64-65RIB,LOCAL_CHECK,1,3,66.0,65.0,246.0,113.0,55.0,0.0,0.0,21.6,52.1,28.52,274.4400284
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0013/LH244,CHECK,1,3,67.0,69.0,294.0,147.0,50.0,0.0,1.0,19.9,56.0,24.32,239.0991094
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0051/LH244,CHECK,1,3,66.0,67.0,257.0,134.0,52.0,0.0,0.0,19.5,55.6,20.75,205.0198225
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0001/LH244,CHECK,1,3,67.0,67.0,296.0,149.0,51.0,0.0,0.0,19.5,54.1,27.87,275.3687929
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,LH244/PHK76,CHECK,1,3,65.0,65.0,260.0,128.0,57.0,0.0,0.0,19.2,57.9,21.78,215.9986854
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0012/LH244,CHECK,1,3,67.0,68.0,275.0,159.0,51.0,0.0,1.0,16.8,56.5,16.38,167.2704
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,NC366/LH244,CHECK,1,3,69.0,70.0,292.0,138.0,55.0,0.0,0.0,23.0,53.5,28.41,268.499716
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0018/LH244,CHECK,1,3,65.0,66.0,272.0,132.0,47.0,0.0,0.0,18.8,56.2,22.28,222.0511811
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10010_0170/LH244,CHECK,1,3,65.0,65.0,258.0,141.0,54.0,0.0,1.0,18.8,57.1,23.74,236.6021112
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,PHN11_LH145_0005/LH244,CHECK,1,3,65.0,66.0,238.0,107.0,55.0,0.0,1.0,17.7,56.8,16.61,167.7843074
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0019/LH244,CHECK,1,3,66.0,66.0,275.0,160.0,61.0,0.0,1.0,19.9,57.3,21.07,207.1471314
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHN46_0005/LH244,CHECK,1,3,67.0,69.0,281.0,149.0,54.0,0.0,1.0,18.6,55.2,23.52,234.9868686
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHJ89_0010/LH244,CHECK,1,3,65.0,66.0,237.0,113.0,60.0,0.0,0.0,20.2,56.6,20.47,200.4945657
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0021/LH244,CHECK,1,3,65.0,64.0,261.0,133.0,54.0,0.0,4.0,18.7,56.9,24.65,245.9740778
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,CG44/CGR01,CHECK,1,3,60.0,60.0,241.0,112.0,51.0,0.0,2.0,12.8,59.0,8.64,92.47239358
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0015/LH244,CHECK,1,3,64.0,64.0,269.0,151.0,51.0,0.0,5.0,18.9,56.4,22.88,227.750189
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0012/LH244,CHECK,1,3,64.0,64.0,253.0,126.0,58.0,0.0,0.0,19.0,56.8,24.25,241.0896872
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0060/LH244,CHECK,1,3,65.0,65.0,286.0,127.0,54.0,2.0,2.0,18.7,56.9,22.73,226.8150421
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0047/LH244,CHECK,1,3,66.0,66.0,279.0,127.0,54.0,0.0,0.0,19.6,55.5,22.24,219.4687567
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10001_0017/LH244,CHECK,1,3,63.0,64.0,269.0,136.0,58.0,0.0,2.0,18.9,55.2,15.36,152.8952318
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHK76_0008/LH244,CHECK,1,4,66.0,65.0,272.0,134.0,51.0,0.0,0.0,19.7,57.3,27.04,266.5042286
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHN46_0004/LH244,CHECK,1,4,66.0,66.0,286.0,139.0,53.0,0.0,13.0,17.7,55.9,19.06,192.5327452
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0002/LH244,CHECK,1,4,66.0,66.0,276.0,157.0,56.0,0.0,4.0,19.1,58.0,20.78,206.3364416
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0178/LH244,CHECK,1,4,67.0,69.0,287.0,144.0,52.0,0.0,0.0,21.2,51.3,29.4,284.351432
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHJ89_0001/LH244,CHECK,1,4,66.0,67.0,271.0,138.0,52.0,0.0,0.0,18.7,56.9,24.32,242.6811185
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,CG119/CG108,CHECK,1,4,56.0,59.0,199.0,84.0,54.0,0.0,5.0,18.7,59.1,4.49,44.80420321
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10010_0311/LH244,CHECK,1,4,63.0,64.0,226.0,109.0,57.0,0.0,1.0,16.9,60.5,19.94,203.3799094
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,NC528/LH244,CHECK,1,4,69.0,70.0,287.0,158.0,56.0,0.0,3.0,23.3,52.3,24.89,234.3161011
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10001_0033/LH244,CHECK,1,4,64.0,65.0,276.0,126.0,57.0,0.0,8.0,19.8,57.2,20.66,203.3698448
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0026/LH244,CHECK,1,4,64.0,64.0,275.0,127.0,52.0,0.0,0.0,18.7,54.5,24.18,241.2841055
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0045/LH244,CHECK,1,4,64.0,64.0,277.0,122.0,56.0,0.0,0.0,19.6,57.3,21.19,209.1071473
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,MO17_PHW30-200-(2N)-02/LH244,CHECK,1,4,67.0,69.0,289.0,160.0,53.0,0.0,0.0,21.1,53.8,26.14,253.1421464
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHK76_0004/LH244,CHECK,1,4,64.0,64.0,269.0,124.0,54.0,0.0,0.0,18.0,60.1,20.58,207.1290888
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10010_0093/LH244,CHECK,1,4,64.0,64.0,255.0,121.0,54.0,0.0,8.0,19.4,56.7,21.87,216.3543824
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0021/LH244,CHECK,1,4,65.0,66.0,258.0,113.0,49.0,0.0,0.0,18.0,59.0,15.07,151.6732443
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,PH24E/LH244,CHECK,1,4,65.0,67.0,269.0,137.0,48.0,0.0,2.0,20.4,54.2,26.82,262.0316267
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHK76_0041/LH244,CHECK,1,4,63.0,62.0,290.0,139.0,54.0,0.0,3.0,18.6,58.7,24.16,241.3810691
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10001_0022/LH244,CHECK,1,4,65.0,67.0,279.0,150.0,51.0,0.0,0.0,20.6,56.0,22.23,216.6415912
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,B73/PHN82,CHECK,1,4,67.0,68.0,272.0,145.0,56.0,0.0,0.0,21.3,55.0,22.24,214.8282482
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10010_0084/LH244,CHECK,1,4,67.0,66.0,278.0,141.0,56.0,0.0,8.0,21.6,55.9,26.35,253.5587219
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,DK3IIH6/LH244,CHECK,1,5,64.0,64.0,255.0,140.0,58.0,0.0,0.0,19.6,55.0,23.71,233.97501
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,PHW52/PHN82,CHECK,1,5,67.0,67.0,267.0,132.0,48.0,0.0,1.0,22.3,53.8,24.91,237.5618059
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,B14A/OH43,CHECK,1,5,67.0,68.0,277.0,153.0,56.0,0.0,7.0,24.4,48.9,20.62,191.3340781
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0001/LH244,CHECK,1,5,67.0,67.0,272.0,140.0,56.0,0.0,6.0,20.7,54.8,24.16,235.1537934
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHJ89_0014/LH244,CHECK,1,5,67.0,68.0,238.0,127.0,59.0,0.0,2.0,18.1,57.3,18.16,182.5499077
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0002/LH244,CHECK,1,5,67.0,69.0,295.0,161.0,54.0,0.0,0.0,19.8,55.9,22.63,222.7618387
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHP02_0002/LH244,CHECK,1,5,65.0,65.0,277.0,141.0,56.0,0.0,6.0,19.3,56.2,15.94,157.8860369
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,NC398/LH244,CHECK,1,5,70.0,72.0,285.0,164.0,50.0,0.0,0.0,24.2,52.9,20.91,194.5382972
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0036/LH244,CHECK,1,5,65.0,65.0,279.0,127.0,55.0,0.0,2.0,18.8,54.5,22.76,226.8350485
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0002/LH244,CHECK,1,5,66.0,66.0,263.0,134.0,54.0,0.0,0.0,19.1,59.7,21.88,217.2589674
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_LH212HT_0005/LH244,CHECK,1,5,67.0,67.0,272.0,130.0,56.0,0.0,0.0,19.5,55.5,26.79,264.6978817
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0001/LH244,CHECK,1,5,68.0,68.0,282.0,156.0,55.0,0.0,0.0,19.3,55.1,26.26,260.1058549
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHN46_0003/LH244,CHECK,1,5,66.0,68.0,263.0,140.0,56.0,0.0,6.0,18.5,54.4,16.89,168.9542536
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0016/LH244,CHECK,1,5,67.0,67.0,291.0,130.0,49.0,0.0,3.0,19.5,58.0,26.59,262.721787
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHJ89_0003/LH244,CHECK,1,5,67.0,67.0,289.0,128.0,57.0,0.0,0.0,19.2,56.0,26.28,260.6265129
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_LH212HT_0006/LH244,CHECK,1,5,67.0,70.0,295.0,159.0,55.0,0.0,0.0,21.5,52.2,23.48,226.2297008
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHJ89_0028/LH244,CHECK,1,5,65.0,66.0,289.0,123.0,55.0,0.0,0.0,19.6,56.9,22.33,220.3568947
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192/LH244,CHECK,1,5,67.0,68.0,284.0,145.0,52.0,0.0,1.0,21.0,54.2,24.39,236.4943466
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,B73/TX779,CHECK,1,5,70.0,71.0,252.0,159.0,43.0,0.0,0.0,24.4,52.3,19.25,178.6217751
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,W10010_0101/LH244,CHECK,1,5,65.0,65.0,276.0,147.0,50.0,0.0,0.0,20.3,56.3,25.89,253.2632896
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0008/LH244,CHECK,1,6,67.0,67.0,265.0,129.0,58.0,0.0,0.0,21.4,54.4,25.02,241.3746867
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0225_PHP02_0001/LH244,CHECK,1,6,65.0,66.0,305.0,169.0,52.0,0.0,0.0,21.0,55.3,27.25,264.225951
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0192_PHK76_0044/LH244,CHECK,1,6,64.0,65.0,274.0,130.0,56.0,0.0,1.0,19.7,56.2,23.14,228.0661187
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0008/LH244,CHECK,1,6,66.0,67.0,279.0,139.0,54.0,0.0,4.0,19.3,55.0,23.57,233.4613481
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_LH212HT_0074/LH244,CHECK,1,6,66.0,67.0,278.0,138.0,50.0,0.0,1.0,18.4,57.4,21.3,213.3298529
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHP02_0025/LH244,CHECK,1,6,67.0,67.0,266.0,137.0,51.0,0.0,10.0,17.7,57.9,15.17,153.2382867
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0096_PHJ89_0009/LH244,CHECK,1,6,64.0,64.0,255.0,123.0,56.0,0.0,0.0,17.7,59.0,22.02,222.4328987
2023,DEH1,DE,Georgetown,17.5,75.0,30,30,2,80,G2F_Main,GEMN-0097_PHN46_0016/LH244,CHECK,1,6,65.0,65.0,257.0,121.0,52.0,0.0,13.0,18.1,56.0,17.3,173.9049231
